model_name_raw,c8_model_dir,run_id,c1_record_count,c1_record_ids,match_status,version_match_status,strict_version_confirmed,c8_model_revision,c8_model_sha,c2_epoch_publication_date_candidate,c2_epoch_organization_candidate,c2_epoch_open_weights_candidate,Model,parameter_count_B,submission_date_raw,C1_Hub_License_raw,C1_Type_raw,C1_Average_0_100,C1_IFEval_0_100,C1_BBH_0_100,C1_MATH_Lvl5_0_100,C1_GPQA_0_100,C1_MuSR_0_100,C1_MMLU_Pro_0_100,submission_date,open_weights_status,version_unresolved,c8_latest_status,ARC_score_raw,ARC_score_percentile_0_100,ARC_task_count,BBH_score_raw,BBH_score_percentile_0_100,BBH_task_count,GPQA_score_raw,GPQA_score_percentile_0_100,GPQA_task_count,IFEval_score_raw,IFEval_score_percentile_0_100,IFEval_task_count,MATH-Hard_score_raw,MATH-Hard_score_percentile_0_100,MATH-Hard_task_count,MMLU-Pro_score_raw,MMLU-Pro_score_percentile_0_100,MMLU-Pro_task_count,MuSR_score_raw,MuSR_score_percentile_0_100,MuSR_task_count,core6_family_count,core6_index_0_100,full7_index_0_100,core6_rawmean_index_0_100,core6_leaf_task_count,core6_all_task_index_0_100,core6_all_task_rawmean_0_100,ARC_complete,BBH_complete,GPQA_complete,IFEval_complete,MATH-Hard_complete,MMLU-Pro_complete,MuSR_complete,main_cohort_complete_core6,main_cohort_complete_full7,index_scale,cohort_status,core6_if_eval_prompt_level_strict_acc_0_100,core6_if_eval_inst_level_loose_acc_0_100,core6_if_eval_prompt_level_loose_acc_0_100,core6_math_v10_0_100,core6_math_v30_0_100,family_ARC_percentile_0_100,family_BBH_percentile_0_100,family_GPQA_percentile_0_100,family_IFEval_percentile_0_100,family_MATH_Hard_percentile_0_100,family_MMLU_Pro_percentile_0_100,family_MuSR_percentile_0_100,family_ARC_rawmean_0_100,family_BBH_rawmean_0_100,family_GPQA_rawmean_0_100,family_IFEval_rawmean_0_100,family_MATH_Hard_rawmean_0_100,family_MMLU_Pro_rawmean_0_100,family_MuSR_rawmean_0_100
braindao/DeepSeek-R1-Distill-Qwen-1.5B-Blunt,braindao_DeepSeek-R1-Distill-Qwen-1.5B-Blunt,141b910ff0255df82a4880e8c2e9acdaaad4ac8c97862abc73e3a66cb409caee,1,[2342],exact_model_id_unique_record,source_version_missing,False,ef4f5c21d64e3dc2f67718e62d814827d19188ee,ef4f5c21d64e3dc2f67718e62d814827d19188ee,2025-01-22,DeepSeek,Yes,braindao/DeepSeek-R1-Distill-Qwen-1.5B-Blunt,1.777,2025-02-20,,🔶 fine-tuned on domain-specific datasets,7.552804605341624,26.113600801429097,1.1023633058943698,13.821752265861026,0.0,2.240104166666669,2.039007092198581,2025-02-20,Yes,True,latest_parseable,,,0,0.2774366990167133,14.054196444933114,24,0.24133216320716322,7.8604224058769505,3,0.3189448441247002,26.005509641873275,1,0.12051701574189966,57.74035850081477,7,0.1183510638297872,8.59504132231405,1,0.35952083333333335,26.189164370982553,3,6,23.407448781132455,,23.935043654226615,39,22.51878296099651,24.97937124146255,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,23.42122288581565,23.650791297202243,23.655382665429972,,,,14.054196444933114,7.8604224058769505,26.005509641873275,57.74035850081477,8.59504132231405,26.189164370982553,,27.743669901671332,24.133216320716322,31.89448441247002,12.051701574189966,11.83510638297872,35.952083333333334
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt,braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt,526aab12231d85947b944f52c53c4f8b1ae40b428b576a87c4a40a753b1ab3f2,1,[2346],exact_model_id_unique_record,source_version_missing,False,ad0d32e834c1187b5894d742215fd864e94dd3ac,ad0d32e834c1187b5894d742215fd864e94dd3ac,2025-01-22,DeepSeek,Yes,braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt,14.77,2025-03-03,,🔶 fine-tuned on domain-specific datasets,17.9179987350434,56.11632690151021,6.126852862495489,16.389728096676738,7.046979865771815,16.86171875,4.966385933806146,2025-03-03,Yes,True,latest_parseable,,,0,0.32828968244496226,20.61343228880337,24,0.29690043752543754,57.50229568411387,3,0.6103117505995204,64.54545454545455,1,0.15624258413447137,64.54825276118052,7,0.1446974734042553,11.900826446280991,1,0.45542708333333337,55.47291092745638,3,6,45.76386210888162,,33.197816857366334,39,34.921334489384385,30.729851933847392,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,46.18626798583295,45.86487220989172,46.34696587380356,,,,20.61343228880337,57.50229568411387,64.54545454545455,64.54825276118052,11.900826446280991,55.47291092745638,,32.828968244496224,29.690043752543755,61.031175059952034,15.624258413447137,14.46974734042553,45.54270833333334
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,1e2d23120a9b547402303dd2dc1891aeb68c748d48bcb38d68a9eeb2004c9e75,1,[2347],exact_model_id_unique_record,source_version_missing,False,027525b1379cf8dd8272c46537f55281d8cdd9b9,027525b1379cf8dd8272c46537f55281d8cdd9b9,2025-01-22,DeepSeek,Yes,braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,14.77,2025-03-06,,🔶 fine-tuned on domain-specific datasets,16.62442618013144,54.21791956453322,4.607187867121389,16.314199395770395,4.36241610738255,15.453906249999998,4.790927895981086,2025-03-06,Yes,True,latest_parseable,,,0,0.3170339746824052,19.481858163826278,24,0.2814471408221408,42.49770431588613,3,0.6019184652278178,63.4159779614325,1,0.1610153492031329,64.15897157342025,7,0.1431183510638297,11.735537190082644,1,0.4486979166666667,51.368227731864096,3,6,42.10971282275198,,32.55385329443322,39,32.651966877962515,29.92665339886596,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,42.09593871806879,42.17399197794023,42.16021787325703,,,,19.481858163826278,42.49770431588613,63.4159779614325,64.15897157342025,11.735537190082644,51.368227731864096,,31.703397468240517,28.14471408221408,60.19184652278178,16.10153492031329,14.31183510638297,44.86979166666667
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored-Blunt,braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored-Blunt,3d56ccc16885950c6775c4c14e7b803ceed2860a6ceb4fe9e88be851456aca01,1,[2348],exact_model_id_unique_record,source_version_missing,False,ad287e756594c171e78745b3314e9d146cd3a158,ad287e756594c171e78745b3314e9d146cd3a158,2025-01-22,DeepSeek,Yes,braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored-Blunt,14.77,2025-03-03,,🔶 fine-tuned on domain-specific datasets,17.9423472074527,52.21456845614081,5.067571369076204,25.075528700906347,3.803131991051453,16.120572916666667,5.372709810874704,2025-03-03,Yes,True,latest_parseable,,,0,0.31985817559564717,19.069543705332602,24,0.27692099567099565,37.750229568411385,3,0.580335731414868,60.44077134986225,1,0.24008780049344966,76.76081839579938,7,0.1483543882978723,12.258953168044078,1,0.4526979166666667,52.745638200183656,3,6,43.170992397938896,,33.637583468991664,39,34.338002705699225,31.47373762686002,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,43.28577660363219,43.304142076543116,43.391378072870026,,,,19.069543705332602,37.750229568411385,60.44077134986225,76.76081839579938,12.258953168044078,52.745638200183656,,31.985817559564715,27.692099567099564,58.033573141486805,24.008780049344967,14.83543882978723,45.26979166666667
braindao/DeepSeek-R1-Distill-Qwen-7B-Reflective,braindao_DeepSeek-R1-Distill-Qwen-7B-Reflective,91573a684897cf934d648d6bcb94ffe361fc47c3999dd810c2f76fa995c10641,1,[2355],exact_model_id_unique_record,source_version_missing,False,62714830b4f061e1f132b19ad1b95db46653f8c2,62714830b4f061e1f132b19ad1b95db46653f8c2,2025-01-22,DeepSeek,Yes,braindao/DeepSeek-R1-Distill-Qwen-7B-Reflective,7.616,2025-03-03,,🔶 fine-tuned on domain-specific datasets,11.718078328507309,39.21783091087204,2.0813002167796686,20.241691842900305,0.5592841163310973,6.483333333333332,1.725029550827422,2025-03-03,Yes,True,latest_parseable,,,0,0.29067781029884354,14.962433571559465,24,0.2490299052799052,11.763085399449034,3,0.4664268585131894,42.94765840220386,1,0.19801233051443853,70.09777294948398,7,0.1155252659574468,6.528925619834711,1,0.38999999999999996,39.87144168962351,3,6,31.028552938692428,,28.494536176063722,39,27.029820042386444,27.849732310470937,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,30.652060744018414,30.583190220602436,30.31689086339399,,,,14.962433571559465,11.763085399449034,42.94765840220386,70.09777294948398,6.528925619834711,39.87144168962351,,29.067781029884355,24.90299052799052,46.64268585131894,19.80123305144385,11.55252659574468,38.99999999999999
braindao/Qwen2.5-14B,braindao_Qwen2.5-14B,08e77070b861f3f8fa691f1d68fea5e62504cbc1c4093c5de89bfb9498290319,1,[2356],exact_model_id_unique_record,source_version_missing,False,ca710582977c49cc263b4fd02de159f9c51dc76c,ca710582977c49cc263b4fd02de159f9c51dc76c,2024-09-19,Alibaba,Yes,braindao/Qwen2.5-14B,14.77,2025-03-06,apache-2.0,🟢 pretrained,32.436238941896505,54.085493158153696,41.26351364432166,29.229607250755286,16.442953020134222,10.444270833333336,43.15159574468085,2025-03-06,Yes,True,latest_parseable,,,0,0.5852660409288039,72.0920377496793,24,0.3747126715876716,93.62718089990817,3,0.5863309352517986,61.019283746556475,1,0.2645568647393636,81.48651095419156,7,0.4883643617021276,88.37465564738292,1,0.41235416666666663,61.91919191919192,3,6,76.4198101528184,,45.1930840146072,39,74.78583437238164,49.574817556881484,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,77.10392401875043,76.23615542370912,76.80089371572014,,,,72.0920377496793,93.62718089990817,61.019283746556475,81.48651095419156,88.37465564738292,61.91919191919192,,58.52660409288038,37.471267158767155,58.63309352517986,26.455686473936357,48.836436170212764,41.235416666666666
bunnycore/FuseCyberMix-Qwen-2.5-7B-Instruct,bunnycore_FuseCyberMix-Qwen-2.5-7B-Instruct,88a35eb92c1a01d3942efcd6c0fb987142103b42d575e0b195977c5d4727b57f,1,[2373],exact_model_id_unique_record,source_version_missing,False,e8cb3470dfa0c8e1d9f661168027241a0908876f,e8cb3470dfa0c8e1d9f661168027241a0908876f,,,,bunnycore/FuseCyberMix-Qwen-2.5-7B-Instruct,7.616,2024-12-20,,🤝 base merges and moerges,34.50574650183828,70.19220113742648,36.36861871726955,48.413897280966765,6.263982102908276,8.720572916666667,37.07520685579196,2024-12-20,unknown,True,latest_parseable,,,0,0.5517973725429837,63.68654938610958,24,0.29142038517038515,53.82001836547291,3,0.7458033573141487,81.21212121212122,1,0.0010582010582010572,12.773854789063915,7,0.4336768617021276,80.71625344352617,1,0.40203125,48.686868686868685,3,6,56.815944313860406,,40.42979046313077,39,53.521620630839735,42.334306340939605,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,56.89399757373186,56.035411715146004,56.1501959208393,,,,63.68654938610958,53.82001836547291,81.21212121212122,12.773854789063915,80.71625344352617,48.686868686868685,,55.17973725429837,29.142038517038515,74.58033573141488,0.10582010582010572,43.367686170212764,40.203125
bunnycore/Gemma2-9B-TitanFusion,bunnycore_Gemma2-9B-TitanFusion,c5af1e5d1f78f2755d5b06c1782899eed90e20a7e486b58a63fcb8ffb8f633eb,1,[2378],exact_model_id_unique_record,source_version_missing,False,e2bb7d187d8dba7488fc134af45ca9b3139adfb4,e2bb7d187d8dba7488fc134af45ca9b3139adfb4,,,,bunnycore/Gemma2-9B-TitanFusion,10.159,2025-02-13,,🤝 base merges and moerges,19.471500934700614,16.184169115724057,39.05056413790993,7.7039274924471295,10.96196868008949,10.036458333333334,32.89191784869976,2025-02-13,unknown,True,latest_parseable,,,0,0.5712026020785131,70.66497159611508,24,0.3334142709142709,79.17355371900827,3,0.1702637889688249,3.0853994490358128,1,0.06731509811068234,43.65381133441969,7,0.3960272606382978,74.32506887052341,1,0.41362499999999996,56.42791551882461,3,6,54.55512008132114,,32.53080034517648,39,63.737201889250194,43.55763333079237,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,56.056497491789465,54.47247545322197,55.91416507672977,,,,70.66497159611508,79.17355371900827,3.0853994490358128,43.65381133441969,74.32506887052341,56.42791551882461,,57.12026020785132,33.34142709142709,17.02637889688249,6.731509811068234,39.60272606382978,41.3625
bunnycore/HyperLlama-3.1-8B,bunnycore_HyperLlama-3.1-8B,a16eb07c6d74882756b48c073fcb44991707327f5f077f62836835015f70356b,1,[2379],exact_model_id_unique_record,source_version_missing,False,659b18ffaee2c1e8dbe8a9a56a44502325d71696,659b18ffaee2c1e8dbe8a9a56a44502325d71696,,,,bunnycore/HyperLlama-3.1-8B,8.03,2024-09-05,apache-2.0,🤝 base merges and moerges,28.44897570570595,78.83005979689446,29.80665561261375,18.27794561933535,4.921700223713646,7.932552083333335,30.92494089834515,2024-09-05,unknown,True,latest_parseable,,,0,0.5103385292046213,56.53632948506506,24,0.28879164816664815,48.08080808080808,3,0.8261390887290168,95.89531680440771,1,,,0,0.3783244680851064,67.10743801652893,1,0.38292708333333336,50.16528925619834,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,67.02737211982898,,,56.53632948506506,48.08080808080808,95.89531680440771,,67.10743801652893,50.16528925619834,,51.03385292046213,28.879164816664815,82.61390887290167,,37.83244680851064,38.29270833333334
bunnycore/Llama-3.1-8B-TitanFusion-v3,bunnycore_Llama-3.1-8B-TitanFusion-v3,7cd866e80edddb028805fb409f2ae5f9773b23258af222b05cb60f208a19e7df,1,[2381],exact_model_id_unique_record,source_version_missing,False,ea8269ac3b2e9c0dc855a9089251ebdb273ada16,ea8269ac3b2e9c0dc855a9089251ebdb273ada16,,,,bunnycore/Llama-3.1-8B-TitanFusion-v3,8.03,2024-09-22,,🤝 base merges and moerges,24.219132767586814,48.095497723817246,32.072941144614084,14.19939577039275,7.829977628635347,11.942708333333334,31.174276004728128,2024-09-22,unknown,True,latest_parseable,,,0,0.5262113071794826,60.40177753344329,24,0.3031725219225219,58.73278236914601,3,0.5515587529976019,55.674931129476576,1,,,0,0.3805684840425531,68.09917355371901,1,0.4302083333333333,65.43617998163454,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,64.6178405278946,,,60.40177753344329,58.73278236914601,55.674931129476576,,68.09917355371901,65.43617998163454,,52.62113071794826,30.31725219225219,55.15587529976019,,38.05684840425531,43.02083333333333
bunnycore/Llama-3.2-3B-Della,bunnycore_Llama-3.2-3B-Della,3bb8128c8d2891139e787cc09bbc5f3ba3278d8969b8c6d8cda6700163509748,1,[2387],exact_model_id_unique_record,source_version_missing,False,53bc0a13b30227548abc34d4a5d7242e7a3dee74,53bc0a13b30227548abc34d4a5d7242e7a3dee74,,,,bunnycore/Llama-3.2-3B-Della,3.607,2025-01-19,,🤝 base merges and moerges,12.217685988950697,35.60829709614933,11.46745923572203,3.0211480362537766,3.467561521252797,7.202864583333337,12.538785460992909,2025-01-19,unknown,True,latest_parseable,,,0,0.36834936417932646,26.746609858896832,24,0.27402111777111776,36.67584940312213,3,0.4256594724220623,37.68595041322314,1,0.025151269157853755,35.334057577403584,7,0.2128490691489361,25.840220385674932,1,0.39015625,42.89256198347107,3,6,34.19587493696528,,28.269775711321603,39,30.55098575933402,29.865344280238876,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,34.0397684172224,34.117821677093836,34.01681157608374,,,,26.746609858896832,36.67584940312213,37.68595041322314,35.334057577403584,25.840220385674932,42.89256198347107,,36.834936417932646,27.402111777111777,42.56594724220623,2.5151269157853755,21.284906914893607,39.015625
bunnycore/Llama-3.2-3B-Long-Think,bunnycore_Llama-3.2-3B-Long-Think,1cf444000d0535157506d819edf5d1fb2e8e47e88ba91dbddae735d4a22e3736,1,[2388],exact_model_id_unique_record,source_version_missing,False,a8522bfc03657b41b0541b164a98ddff302a6fd2,a8522bfc03657b41b0541b164a98ddff302a6fd2,,,,bunnycore/Llama-3.2-3B-Long-Think,3.213,2024-10-24,,🔶 fine-tuned on domain-specific datasets,19.82599007647469,54.73499204333391,24.22680316567029,14.577039274924472,1.45413870246085,1.2106770833333331,22.752290189125294,2024-10-24,unknown,True,latest_parseable,,,0,0.46103945424420484,44.78307678211471,24,0.26035191660191653,21.359044995408635,3,0.6067146282973621,64.13223140495867,1,0.12440824747154774,55.314140865471664,7,0.3047706117021276,40.16528925619834,1,0.33955208333333337,15.821854912764005,3,6,40.262606369486,,34.947282360841534,39,43.02136023627512,37.556415061453826,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,40.235058160119614,40.20750995075323,40.12486532265405,,,,44.78307678211471,21.359044995408635,64.13223140495867,55.314140865471664,40.16528925619834,15.821854912764005,,46.10394542442048,26.035191660191654,60.671462829736214,12.440824747154775,30.47706117021276,33.95520833333334
bunnycore/Llama-3.2-3B-Mix-Skill,bunnycore_Llama-3.2-3B-Mix-Skill,b157aaa6b7388bfdc706105e4f12155e98a43d87873ec3a279bfe6e9fe989383,1,[2389],exact_model_id_unique_record,source_version_missing,False,d07d6e733aaeaf48cb6616228d00104b05b52afd,d07d6e733aaeaf48cb6616228d00104b05b52afd,,,,bunnycore/Llama-3.2-3B-Mix-Skill,3.607,2024-10-24,,🔶 fine-tuned on domain-specific datasets,21.73956606363181,64.04229666174639,23.784246657651128,14.72809667673716,1.5659955257270708,2.751822916666668,23.56493794326241,2024-10-24,unknown,True,latest_parseable,,,0,0.458183588915438,44.166895730254716,24,0.2590835090835091,20.257116620752985,3,0.6930455635491607,74.60055096418733,1,,,0,0.3120844414893617,42.53443526170798,1,0.33961458333333333,21.248852157943066,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,47.19902688982376,,,44.166895730254716,20.257116620752985,74.60055096418733,,42.53443526170798,21.248852157943066,,45.818358891543795,25.908350908350908,69.30455635491607,,31.20844414893617,33.96145833333333
bunnycore/Llama-3.2-3B-ProdigyPlus,bunnycore_Llama-3.2-3B-ProdigyPlus,a27ecbc3c5ab44d932c0c69b818a71a21d341e007061eb646afcbff1b361337f,1,[2390],exact_model_id_unique_record,source_version_missing,False,799f7669701ecf27f4c3e29998dd839b4d54c408,799f7669701ecf27f4c3e29998dd839b4d54c408,,,,bunnycore/Llama-3.2-3B-ProdigyPlus,3.607,2024-10-25,,🔶 fine-tuned on domain-specific datasets,16.356007600580043,40.1520188654991,20.62298869714629,11.555891238670696,2.460850111856823,3.1500000000000004,20.19429669030733,2024-10-25,unknown,True,latest_parseable,,,0,0.4392279045834126,39.827286054608756,24,0.27603761978761976,31.662075298438936,3,0.4592326139088729,41.845730027548214,1,,,0,0.2817486702127659,35.48209366391185,1,0.35800000000000004,30.17447199265381,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,41.51632621175059,,,39.827286054608756,31.662075298438936,41.845730027548214,,35.48209366391185,30.17447199265381,,43.92279045834126,27.603761978761977,45.92326139088729,,28.17486702127659,35.800000000000004
bunnycore/Llama-3.2-3B-ToxicKod,bunnycore_Llama-3.2-3B-ToxicKod,04eb58e9663bf705e196a14c0e1002ffe89e3232c0e1b78ce17ae12ce6e16a6b,1,[2394],exact_model_id_unique_record,source_version_missing,False,5491f02af0048f1549b3eeca74bd5c5e5a675363,5491f02af0048f1549b3eeca74bd5c5e5a675363,,,,bunnycore/Llama-3.2-3B-ToxicKod,3.213,2025-03-11,,🤝 base merges and moerges,21.26912427486916,63.19299458769399,22.983327840830786,16.993957703927492,2.1252796420581683,1.432291666666666,20.886894208037827,2025-03-11,unknown,True,latest_parseable,,,0,0.45254290050776214,38.51933296683159,24,0.26522146834646837,26.749311294765842,3,0.6834532374100719,73.16804407713498,1,0.15397939278655323,64.41245699800832,7,0.2879820478723404,36.446280991735534,1,0.34745833333333337,17.83287419651056,3,6,42.854716754164464,,36.510623004275494,39,41.50543773673632,37.81630782567687,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,42.937361382263646,42.974092328085504,42.882264963530865,,,,38.51933296683159,26.749311294765842,73.16804407713498,64.41245699800832,36.446280991735534,17.83287419651056,,45.25429005077621,26.522146834646836,68.34532374100719,15.397939278655324,28.798204787234038,34.74583333333334
bunnycore/Phi-3.5-mini-TitanFusion-0.1,bunnycore_Phi-3.5-mini-TitanFusion-0.1,321f49d0b21f264482e153d782447e4ef694c5cd49bb60c46186f62832855f06,1,[2397],exact_model_id_unique_record,source_version_missing,False,72939b8b75e23b22b1758bb05a842e5834f75d96,72939b8b75e23b22b1758bb05a842e5834f75d96,2024-04-23,Microsoft,Yes,bunnycore/Phi-3.5-mini-TitanFusion-0.1,3.821,2024-10-13,,🤝 base merges and moerges,26.23579178503736,52.27950726295119,35.446219076522446,11.858006042296072,10.850111856823268,15.797395833333333,31.183510638297868,2024-10-13,Yes,True,latest_parseable,,,0,0.5373733988565133,61.61123327835807,24,0.33374322436822434,79.25619834710744,3,0.5779376498800959,60.05509641873278,1,,,0,0.3806515957446808,68.23691460055097,1,0.4453125,77.25436179981635,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,66.03871937354981,,,61.61123327835807,79.25619834710744,60.05509641873278,,68.23691460055097,77.25436179981635,,53.73733988565132,33.37432243682243,57.793764988009585,,38.06515957446808,44.53125
bunnycore/Phi-4-Model-Stock-v4,bunnycore_Phi-4-Model-Stock-v4,2dd480731dde2c4477803d3b3f8c5fe55da7ec14e61b770f76ef3a3c46f8b14b,1,[2401],exact_model_id_unique_record,source_version_missing,False,76e0de4ca96533eaa7bfec95b9cc4caeb4e1db6b,76e0de4ca96533eaa7bfec95b9cc4caeb4e1db6b,2024-12-12,Microsoft Research,Yes,bunnycore/Phi-4-Model-Stock-v4,14.66,2025-01-25,,🤝 base merges and moerges,41.216841837982095,71.10145524984819,55.90173559155676,38.29305135951662,15.883668903803136,17.299479166666664,48.82166075650118,2025-01-25,Yes,True,latest_parseable,,,0,0.6924302574038697,93.30103536741798,24,0.3723371535871536,93.59044995408631,3,0.7565947242206235,83.03030303030303,1,0.3451707043710769,89.66141589715734,7,0.5393949468085106,95.89531680440771,1,0.4610625,82.35078053259872,3,6,89.63821693099517,,52.7831714398539,39,91.63087362545896,58.54028138482309,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,89.60148598517333,89.84482850124311,89.82646302833218,,,,93.30103536741798,93.59044995408631,83.03030303030303,89.66141589715734,95.89531680440771,82.35078053259872,,69.24302574038697,37.23371535871536,75.65947242206235,34.51707043710769,53.93949468085106,46.106249999999996
bunnycore/Phi-4-RP-v0,bunnycore_Phi-4-RP-v0,765e18123dcfb2e566b3b80d44b1891a77ece8b4325940744ad2f87ba73905e7,1,[2402],exact_model_id_unique_record,source_version_missing,False,6ff65d49b76c23122a1d8767e17714db32c58760,6ff65d49b76c23122a1d8767e17714db32c58760,2024-12-12,Microsoft Research,Yes,bunnycore/Phi-4-RP-v0,14.66,2025-01-10,mit,🤝 base merges and moerges,38.21180801915013,68.27129793392643,54.8449853466199,33.157099697885194,13.646532438478744,10.861718750000003,48.48921394799055,2025-01-10,Yes,True,latest_parseable,,,0,0.685633603278299,91.81212204507972,24,0.35329311891811893,87.96143250688705,3,0.7314148681055156,79.44903581267218,1,0.2571133044958844,79.65779467680609,7,0.5364029255319149,94.32506887052342,1,0.41409375,54.61891643709826,3,6,81.30406172484444,,49.63252617216222,39,86.22078572653095,55.96148207831322,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,81.28569625193352,81.07449331345785,80.95970910776455,,,,91.81212204507972,87.96143250688705,79.44903581267218,79.65779467680609,94.32506887052342,54.61891643709826,,68.5633603278299,35.32931189181189,73.14148681055156,25.711330449588438,53.64029255319149,41.409375
bunnycore/Phi-4-RR-Shoup,bunnycore_Phi-4-RR-Shoup,6e2b1c9b8ac8ac1120f4787af3e1f4388dc276942c319ba5c2743e8c82b00afd,1,[2403],exact_model_id_unique_record,source_version_missing,False,3aee2a7da66705498f159afdf1c077470a7beae7,3aee2a7da66705498f159afdf1c077470a7beae7,2024-12-12,Microsoft Research,Yes,bunnycore/Phi-4-RR-Shoup,14.66,2025-02-02,,🤝 base merges and moerges,41.27997062998439,65.86579165503088,56.10839417299811,49.92447129909365,11.6331096196868,14.93854166666666,49.20951536643025,2025-02-02,Yes,True,latest_parseable,,,0,0.6947025970028124,93.42014843320506,24,0.33694372756872754,80.1744719926538,3,0.7110311750599521,76.69421487603306,1,0.4596125513673782,97.31124388919066,7,0.5428856382978723,97.74104683195593,1,0.44404166666666667,75.16988062442607,3,6,86.75183444124411,,53.15362259939015,39,91.37770741488421,60.22313636846963,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,86.70132939073905,86.67378118137265,86.78856538706596,,,,93.42014843320506,80.1744719926538,76.69421487603306,97.31124388919066,97.74104683195593,75.16988062442607,,69.47025970028125,33.69437275687275,71.1031175059952,45.96125513673782,54.28856382978723,44.40416666666667
