replicate,sampled_cluster_sequence,E,A,alpha,B,beta,sse
785,EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-1b,1.6898064390541194,0.3539739515605542,0.3399810139226072,1.2402837043152535,0.2798786007539254,3.0038732827015633e-05
786,EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-70m,1.6898524829048285,0.3539604330568078,0.3399867142172107,1.2402187570239749,0.27988768909460165,2.6634876878447908e-05
787,EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,1.6898409710949835,0.3539891945833594,0.3399682477789177,1.2402383537468284,0.2798996010387331,2.8604481345085995e-05
788,EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-410m,1.6897855467450045,0.35388143624904567,0.34007968751900497,1.240457717690446,0.27984265249321894,2.97437035876206e-05
789,EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m,1.689802059298961,0.3539848876691355,0.33997043684109157,1.2402480891064378,0.27987441597826873,2.4371387772911753e-05
790,EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-410m,1.6898446570864185,0.3539574416607672,0.3399873330526914,1.240305060154942,0.27989601213747584,2.0994722055479924e-05
791,EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,1.6897318958851582,0.354005902810277,0.3399643023401787,1.240306201577449,0.2798558711410646,2.8145430587079917e-05
792,EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b,1.6897848139979639,0.3539677031705869,0.33998195081301147,1.2402806866794596,0.2798543662518447,2.8692954423173593e-05
793,EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-12b,1.6898230289064584,0.35390390979425684,0.340028467070773,1.2402830271028207,0.27985102096530806,2.3580069599205476e-05
794,EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-12b,1.6898780757754541,0.3539656899816761,0.339981587834504,1.240230819900446,0.2799090813411215,2.4677040508491063e-05
795,EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m,1.6898754929237798,0.35400905946672234,0.33995355309903813,1.2402125226813319,0.27992919325634624,2.7406895728367267e-05
796,EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m,1.6898152194514193,0.3539877008071993,0.3399676394330825,1.2402656317163003,0.27988759426512844,2.355659110817781e-05
797,EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b,1.6898659383188483,0.3539240428201671,0.3400188256786442,1.2403164048108954,0.2798907669675004,1.698680428843654e-05
798,EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b,1.6898030383011926,0.35396453108266934,0.3399830182055691,1.2402734932011867,0.27986602688143675,2.241244930420162e-05
799,EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b,1.6899011484740627,0.3538830498427046,0.34007703889549357,1.2403111441685553,0.27989224562494275,2.0885517849890716e-05
800,EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b,1.6898106093641307,0.3540042955613236,0.33995926421120104,1.2403302292690686,0.279903027090512,2.4694944008290677e-05
801,EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m,1.689852892136842,0.35390098692300215,0.3400621559721948,1.2403524588908257,0.27987803384668075,2.1749985315584038e-05
802,EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-410m,1.6898158752625174,0.3539952318670574,0.33996234343600745,1.2402619380456177,0.2798922774936794,2.3727751113048093e-05
803,EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-1b,1.6898286175022592,0.35389091829750285,0.3400677092306605,1.240385401398807,0.27986016540306363,2.3545115327163695e-05
804,EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m,1.6898867047422415,0.35374985550340904,0.3401725046526659,1.240440250146311,0.2798151234535744,2.4335115700352897e-05
805,EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-12b,1.6897534308991233,0.35406394404217284,0.3399099903602664,1.240312531849763,0.27988996565818114,2.1903299243422197e-05
806,EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-12b,1.689858453771778,0.3540301588978297,0.33993680334298154,1.2401834537396903,0.27992231627696884,3.2213256059005296e-05
807,EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b,1.6897988995786268,0.3540641167398199,0.33991878152010035,1.2402544288393507,0.27991942953036,2.712438826522584e-05
808,EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b,1.689813275543751,0.3538969736337517,0.3400555907529254,1.240406850467489,0.27985419488894225,2.018702435964496e-05
809,EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b,1.68979343605409,0.3538917247605354,0.3400667865635842,1.2404037154035357,0.27984005371690424,2.0581019781907806e-05
810,EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m,1.6898646869533707,0.35387871908588736,0.3400776685795614,1.2403332956496678,0.2798673360509108,2.2022710476470082e-05
811,EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-160m,1.6898319251499683,0.35400648833122894,0.33995891665773215,1.240303035415691,0.27991494835263253,2.5359769917253543e-05
812,EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-410m,1.6897742944937844,0.35395991715726965,0.3399916878611817,1.2403384404771693,0.27985694044830906,2.578213185952027e-05
813,EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-160m,1.6897770789759998,0.35397088736226834,0.3399856330757905,1.2403042365854264,0.2798604554497911,2.6702730989671554e-05
814,EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b,1.6898019191587386,0.35405302367863395,0.33992694216355324,1.2402255349589362,0.2799114990259634,3.245474882764403e-05
815,EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b,1.6897154588190173,0.35403626002978505,0.3399438108758896,1.2403311945691435,0.2798639402294575,3.195997468465663e-05
816,EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b,1.689775135047764,0.3539514020905216,0.3399608331762442,1.2403245826885028,0.2798580912925506,2.0122835167448313e-05
817,EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b,1.689797562495507,0.3540190823672761,0.3399479151055974,1.2402331329900094,0.27988766503202606,2.9940465425014953e-05
818,EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-410m,1.689966676993695,0.3537256421456388,0.34019050135457984,1.2403768112468092,0.27984082881591815,2.026559694620212e-05
819,EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-160m,1.6895563471158417,0.35426249328246445,0.3397944282317232,1.240319376043979,0.2799103392856276,2.9875849083304874e-05
820,EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-70m,1.6899026724593236,0.3539810465221565,0.3399745202214152,1.2401906457784084,0.27992966559106175,3.230862042555781e-05
821,EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m,1.6897898310057329,0.3539811135213406,0.33997316309433095,1.2403503233346993,0.2798793850109237,2.3301177972414847e-05
822,EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m,1.6897376552503953,0.3540671917908378,0.3399154855204513,1.2403173317696272,0.27989259319273224,3.4006594986916153e-05
823,EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m,1.6898001167862202,0.3539470015562873,0.33999397423773203,1.2402988967306126,0.27985763846893796,2.0409805863152048e-05
824,EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-70m,1.689811111809911,0.35398239817743116,0.3399726075492678,1.2402817398534343,0.2798831851814505,2.8481104261288856e-05
825,EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-160m,1.6898286175099542,0.3538909182866304,0.3400677092397329,1.2403854014017497,0.279860165402257,2.3545115327163285e-05
826,EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b,1.6898119698035057,0.3539494804120474,0.34000038000058275,1.240309451208463,0.2798723925395679,2.5422126646527695e-05
827,EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b,1.689862297801282,0.3540475256454379,0.3399278577088075,1.240174622751842,0.27993739603520473,2.8517541814645526e-05
828,EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m,1.689871604762644,0.3539124182766757,0.3400523917185665,1.2403091573839933,0.2798900774310796,2.114622231835967e-05
829,EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b,1.6898652821307238,0.35395665189885733,0.33998849027673805,1.2402150636849123,0.27989237237867803,2.6849684696223072e-05
830,EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b,1.6898629323724665,0.3538751237320212,0.34008068719369366,1.240335088635208,0.2798638041154511,2.320559887233633e-05
831,EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-1b,1.6898453344463715,0.35400050943352923,0.3399609477032967,1.2402041443425884,0.2799031198056331,2.953185910839573e-05
832,EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m,1.6897716594970345,0.3540063940315935,0.3399590477629825,1.2403218621098655,0.27987695309409644,2.7044090453137524e-05
833,EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-70m,1.6897783069745074,0.3540057833754684,0.3399603663075549,1.240318166981282,0.27988163652124476,2.7207081006431732e-05
834,EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b,1.6899445004617202,0.3538681057326801,0.34010208389349045,1.2402588659814395,0.27990047111212907,1.8992944364440695e-05
835,EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-70m,1.6898156563240916,0.3539405593992936,0.34000025526394023,1.240275457919426,0.27986144250464484,2.3885265565416228e-05
836,EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b,1.6897996585767114,0.35399367138846616,0.33996434910130824,1.2402710342197192,0.2798794644377338,2.8842535687660455e-05
837,EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-12b,1.6897862192428408,0.3540115895619682,0.33994747358467087,1.2403139822408205,0.2798842525738533,2.5789738998530562e-05
838,EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b,1.689772779222266,0.35394836152704584,0.3400005206052039,1.2403389391766138,0.27984808655261606,1.7815095011228968e-05
839,EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b,1.6898214630760744,0.3539152525559777,0.3400463283974833,1.2404048211566154,0.2798731296893219,2.4609638124162805e-05
840,EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-160m,1.6898764532368769,0.3538886992244791,0.34007184273213514,1.24036145693854,0.27988860549401695,2.1044441067586392e-05
841,EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-160m,1.6897742946210714,0.35395991713346536,0.33999168788699863,1.2403384403491986,0.27985694049670207,2.578213185952154e-05
842,EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b,1.6898493404455939,0.3539740061520432,0.33997832014547075,1.240215404324004,0.27989455421243115,2.4218982642613008e-05
843,EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-410m,1.689775973516033,0.35401037827629256,0.33995493941628574,1.2403142149432935,0.27988405297189534,2.5756657392271982e-05
844,EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-70m,1.6898679076585872,0.35400239919771936,0.3399559172995188,1.2402176651998371,0.27991879604084213,3.1227539819762165e-05
845,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-1b,1.6898059655496,0.35387538234269017,0.3400854147656049,1.2403986069319073,0.2798414165823865,2.850931167740709e-05
846,EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b,1.6897858885843762,0.35399159649902556,0.3399703830185131,1.2402538356464938,0.27986846670922755,2.694614887446781e-05
847,EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-160m,1.689797459888452,0.3539887597990127,0.3399728066824531,1.2402608440387277,0.2798768718890834,2.6907439218880855e-05
848,EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-70m,1.6899933366548583,0.3539182349085221,0.3400176081810081,1.2401038220728682,0.2799392305134285,3.368618174277154e-05
849,EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-70m,1.6898339628906447,0.35397300836102147,0.3399785855466905,1.2402762542277652,0.27989140021069886,2.7450481087200665e-05
850,EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b,1.6895748753198316,0.354126564942678,0.3397005564307278,1.2403284055562227,0.27984331361992154,1.832823865462739e-05
851,EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-70m,1.6897996585767114,0.35399367138846616,0.33996434910130824,1.2402710342197192,0.2798794644377338,2.8842535687660452e-05
852,EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b,1.6898605071285215,0.3539482851029334,0.33999534644427654,1.2402603184243222,0.2798947569019078,2.2904067119065693e-05
853,EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m,1.6898213420438377,0.35390756949188484,0.3400457359599431,1.2403566501246095,0.27986021264098426,1.733005644337188e-05
854,EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b,1.6898191623857215,0.3538676004031793,0.34009238301819883,1.2403840603310907,0.2798424918483856,2.5027696060578007e-05
855,EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-12b,1.6897460525022698,0.3539562543647638,0.3399933791410298,1.2403693359781762,0.27984033686521637,2.467620251931554e-05
856,EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m,1.6897934360469171,0.3538917247618581,0.34006678656002787,1.2404037154105982,0.2798400537140451,2.0581019781906295e-05
857,EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b,1.6893551180550448,0.35435868023419487,0.33941900730188407,1.240283498961614,0.27984310633850384,1.9297075794908485e-05
858,EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-410m,1.6897452862694384,0.3540220255005893,0.3399470547750244,1.240353993160147,0.27987564073405297,2.6907179717722893e-05
859,EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m,1.6898774615077572,0.3540454894694682,0.3399310920208048,1.2401595939409666,0.27994732344294393,3.254328694843296e-05
860,EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-12b,1.689846036074395,0.35387565560929507,0.3400835080052444,1.2403817309401328,0.27986390966399877,1.9964728225617348e-05
861,EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b,1.6897898310057329,0.3539811135213406,0.33997316309433095,1.2403503233346993,0.2798793850109237,2.330117797241484e-05
862,EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-160m,1.6898013931425206,0.3540453498240494,0.33993224532176897,1.2402599103821659,0.27991121530572166,2.829562485061716e-05
863,EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-410m,1.6898321830109262,0.35388706752143884,0.3400556159996898,1.2403479094188734,0.2798519079929678,1.921261484957548e-05
