split,role,model,target,n,mae,rmse,r2,spearman_rho,normalized_rmse,mapping_scenario,q_scenario
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_stackexchange_val_loss,256,1.652557314780025,1.6832860732554404,-8.155502466161664,0.8887753204394598,2.2263735755407774,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_gutenberg_pg_19_val_loss,256,0.9675832091356596,0.9867143978261772,-5.57243369796365,0.9120772774090181,2.2816058372732653,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_pile_cc_val_loss,256,1.0618982129729213,1.070259910462645,-10.630466343313147,0.9173337720302128,3.361089836954321,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_ubuntu_irc_val_loss,256,1.8969557089790674,1.9874044277867144,-7.000882812375375,0.6616195067521172,1.9426149528088599,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_hackernews_val_loss,256,0.9783005493230472,0.9939855467645781,-9.412741139304593,0.8302107175555047,2.931051672952655,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_pubmed_abstracts_val_loss,256,1.310966394596656,1.3295627392663343,-4.907748249316221,0.9413002117189289,2.280248368767163,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_uspto_backgrounds_val_loss,256,1.380666849070768,1.3971565634990546,-9.447153688201393,0.8703443293659876,2.6488466083779882,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,,,,,,,,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_arxiv_val_loss,256,1.9314260685751112,1.9727580841903563,-10.982487071895521,0.7671649691004807,1.9677748216415134,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_freelaw_val_loss,256,1.3177312994025554,1.3903998183220359,-3.6588481975647404,0.7579487582970932,1.7853068643374803,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_central_val_loss,256,1.7272603876076131,1.765486897057787,-8.63430758729765,0.8520313572899977,2.08634335442138,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_wikipedia_en_val_loss,256,1.297382560689213,1.3270331329014147,-6.024383914761299,0.864180876630808,2.517145608947494,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_dm_mathematics_val_loss,256,1.3341674170243685,1.5195354536757564,-2.912154668325717,0.39486080910963606,0.9921947068792372,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_github_val_loss,256,2.4300664647805172,2.4742516619233244,-12.002514960455079,0.8680561913481346,2.399707597449121,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_stackexchange_val_loss,256,1.684514313349903,1.7264080807622832,-8.630597749903206,0.8263275349050125,2.283408264749506,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_gutenberg_pg_19_val_loss,256,0.7996568932088501,0.8340896162437843,-3.6964392851879984,0.8366774433508812,1.9286875122360239,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pile_cc_val_loss,256,1.0932158193248922,1.104966947280637,-11.397016728447085,0.8875214579995422,3.4700852945804286,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_ubuntu_irc_val_loss,256,1.8515376128673555,1.9689313540853888,-6.852836460482189,0.35280813687342644,1.9245582006477002,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_hackernews_val_loss,256,0.8680372827004736,0.9014701416432022,-7.564610683591619,0.6192878805218586,2.6582434476846406,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_abstracts_val_loss,256,1.2947691709096176,1.329951609374367,-4.911204547534752,0.884099622339208,2.280915295120705,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_uspto_backgrounds_val_loss,256,1.3433985266230901,1.3659818319220258,-8.986140665513423,0.7971103227283132,2.5897429372775216,direct_plus_near,q_huber_unicode_broad_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,,,,,,,,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_arxiv_val_loss,64,3.1884317049700974,3.203355711806505,-931.2203609583041,0.8529304029304029,3.195263912473786,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_freelaw_val_loss,64,3.3531281071344403,3.3579065903093905,-586.4098749133011,0.7324175824175824,4.3116329608832835,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_pubmed_central_val_loss,64,3.3695750992933133,3.3856246833915518,-4173.239212257347,0.7892399267399267,4.000922108530241,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_wikipedia_en_val_loss,64,3.3006566816496257,3.303296537512889,-434.89014055892125,0.7982142857142858,6.265765464553584,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_dm_mathematics_val_loss,64,2.5852251085472413,2.634856504351593,-77.56161132005472,0.7026556776556776,1.7204538865348693,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_github_val_loss,64,4.4053957638673635,4.4140042337570256,-1351.3116474855485,0.7207875457875458,4.281019452437402,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_stackexchange_val_loss,64,3.525938926534172,3.530241687657772,-745.6623057441769,0.7478937728937729,4.669222263256397,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_gutenberg_pg_19_val_loss,64,2.66685530588102,2.67288881512115,-121.0039086222374,0.6317765567765568,6.18059160421531,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_pile_cc_val_loss,64,2.6772042852534614,2.6796388349843268,-706.1875571307859,0.8880494505494505,8.415252002740779,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_ubuntu_irc_val_loss,64,4.025481322699485,4.079958270923413,-92.11221366060217,0.6782051282051282,3.9880096034397026,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_hackernews_val_loss,64,2.3112832645608314,2.3175621855554605,-137.5642385521047,0.5689102564102564,6.833997278184786,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_pubmed_abstracts_val_loss,64,3.01827657360077,3.0260219813394302,-714.9725233854349,0.643452380952381,5.189737560342843,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_uspto_backgrounds_val_loss,64,2.8879606759694725,2.8910172786658634,-422.63362174504584,0.7537087912087912,5.481033059156807,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,,,,,,,,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_arxiv_val_loss,64,2.77393047339688,2.7970666835183047,-709.745127453408,0.9483516483516483,2.790001185846646,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_freelaw_val_loss,64,3.1426093675957008,3.1499529891071973,-515.9067055272885,0.8858974358974359,4.0446155269066155,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_pubmed_central_val_loss,64,2.9824929759761147,3.0067231844874716,-3291.2029643352967,0.9326923076923077,3.5531597232436436,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_wikipedia_en_val_loss,64,3.147399879330969,3.1498181332900903,-395.3262876064901,0.915521978021978,5.974644254630948,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_dm_mathematics_val_loss,64,2.3718470061975467,2.4447604378492658,-66.63462147931249,0.6311355311355311,1.5963289044385847,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_github_val_loss,64,4.027115731305099,4.056025553155523,-1140.8594821576164,0.8212912087912088,3.933825926093977,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_stackexchange_val_loss,64,3.2498851176845167,3.26509623883171,-637.7153039170774,0.8031593406593407,4.318531533783664,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_gutenberg_pg_19_val_loss,64,2.5735444185392558,2.5786789498170632,-112.55506418643196,0.7248626373626373,5.962747637328757,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_pile_cc_val_loss,64,2.542877355357187,2.5453624644522455,-637.0891428679741,0.9364468864468865,7.993564765905569,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_ubuntu_irc_val_loss,64,3.8593598786015746,3.9137857379190084,-84.68194211735097,0.5976190476190476,3.8255820457432654,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_hackernews_val_loss,64,2.216106342298694,2.2228238947228456,-126.46721018298332,0.5845695970695971,6.554634236396636,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_pubmed_abstracts_val_loss,64,2.8879096342078663,2.8957856041931307,-654.6695401406506,0.7764194139194139,4.966377445192605,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_uspto_backgrounds_val_loss,64,2.7898143350618367,2.793609004746747,-394.567215153507,0.8721611721611722,5.296358282729161,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,,,,,,,,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_arxiv_val_loss,64,3.3863554509256972,3.3903432331421457,-1043.228605154919,0.8642857142857143,3.38177909616213,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_freelaw_val_loss,64,3.2873115367275068,3.2886078841905255,-562.4147451833983,0.7995421245421246,4.222651752677271,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_central_val_loss,64,3.370810472009193,3.375277226555658,-4147.762817638267,0.9191849816849816,3.9886941232414763,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_wikipedia_en_val_loss,64,3.2455499395544427,3.2469324685056415,-420.14188198360216,0.8404304029304029,6.158852859821696,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_dm_mathematics_val_loss,64,2.2879876578491816,2.3053086918887478,-59.13878106302053,0.45805860805860804,1.5052725991234353,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_github_val_loss,64,4.156734871930206,4.15852921098084,-1199.3027767949598,0.8651556776556777,4.033241361570952,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_stackexchange_val_loss,64,3.4435227182209784,3.4449984028933565,-710.0389616262216,0.8376373626373627,4.556476485989461,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_gutenberg_pg_19_val_loss,64,2.449024506523082,2.4558307585555665,-101.99326499148009,0.5976648351648352,5.678682510785351,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pile_cc_val_loss,64,2.6975333563984982,2.6988897319957483,-716.385123358855,0.9473443223443223,8.475708340182564,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_ubuntu_irc_val_loss,64,3.8077203813023193,3.827400931034355,-80.94135205233546,0.534981684981685,3.741144064624083,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_hackernews_val_loss,64,2.133135027647362,2.1411946236410437,-117.27709677739881,0.44652014652014654,6.3139269018232,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_abstracts_val_loss,64,2.937387750464847,2.939502962983752,-674.6161205719405,0.6233516483516484,5.04135430271505,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_uspto_backgrounds_val_loss,64,2.810722602448114,2.81254816030602,-399.9488586643646,0.7103021978021978,5.332264722479252,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,,,,,,,,direct_plus_near,q_huber_unicode_broad_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_arxiv_val_loss,256,0.4885232211167909,0.5821524759526984,0.44236099766085735,0.7439152265964751,0.5806819364808898,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_freelaw_val_loss,256,0.41725258916316854,0.4799075778674663,0.5759852789716877,0.7774855516136415,0.6162128919495579,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_pubmed_central_val_loss,256,0.4590741881058409,0.5292272802439886,0.5994226464997656,0.8334744792858778,0.6254081075059978,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_wikipedia_en_val_loss,256,0.2469640783511113,0.29561326233085233,0.7072671594701108,0.8770513847562371,0.560725732292645,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_dm_mathematics_val_loss,256,1.0682861867366569,1.1659224546534066,0.421861489924067,0.758190518425269,0.7612998336698265,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_github_val_loss,256,0.5043240942665413,0.6101218909012909,0.5614222084935119,0.8419711318379491,0.5917401853244562,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_stackexchange_val_loss,256,0.36830057421758094,0.44467387268912556,0.5515773450109893,0.8277058537422751,0.588141359699955,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_gutenberg_pg_19_val_loss,256,0.2002885119449901,0.2555956620574581,0.6754451417045612,0.8931878004119936,0.591020619357329,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_pile_cc_val_loss,256,0.12405257161634248,0.15327368548463452,0.7712873154702702,0.8998347734035248,0.48134721437173644,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_ubuntu_irc_val_loss,256,0.5749538206458626,0.6516065301113715,0.5732063210133123,0.7661936369878691,0.6369214896798513,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_hackernews_val_loss,256,0.1560275668042655,0.1904404314478268,0.6793107603298033,0.8436977855344472,0.561568271299204,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_pubmed_abstracts_val_loss,256,0.20426001968736698,0.26352772875164115,0.78648304666073,0.9212384126802472,0.451959622411224,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_uspto_backgrounds_val_loss,256,0.22409276743077725,0.27258600162943497,0.7144233852150121,0.8528703650720989,0.516791406754848,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,,,,,,,,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_arxiv_val_loss,256,0.39794744325837933,0.5130370467948921,0.5669110553959338,0.7898839837491417,0.5117410955467637,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_freelaw_val_loss,256,0.33684817092582897,0.41248816754657947,0.6867517093978404,0.8251344701304646,0.5296447448242779,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_pubmed_central_val_loss,256,0.38059341150771375,0.45713573120495155,0.701123145210983,0.8642996108949417,0.5402147682078162,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_wikipedia_en_val_loss,256,0.20428794304603798,0.25663446819627705,0.7793755758246889,0.8821877145799955,0.4867898989925405,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_dm_mathematics_val_loss,256,1.057884946014072,1.2031811816376563,0.38432059360835125,0.6988276779583429,0.7856282635260735,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_github_val_loss,256,0.4081823259797874,0.5229826009212399,0.6777537275858022,0.8858076791027695,0.5072262211956404,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_stackexchange_val_loss,256,0.27451743329727407,0.3635722064252367,0.7002317228935508,0.8858627546349279,0.48087343324878157,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_gutenberg_pg_19_val_loss,256,0.1731295345841905,0.2317870227321331,0.7330933519903378,0.911303358892195,0.5359672720241275,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_pile_cc_val_loss,256,0.10335558571407992,0.13774163754647323,0.8152920727818234,0.9194781414511329,0.4325697090557852,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_ubuntu_irc_val_loss,256,0.6082388049853821,0.7170837616544766,0.48312336720992965,0.6566541256580454,0.7009230825543413,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_hackernews_val_loss,256,0.1561187450033783,0.19062136338486885,0.6787011157513807,0.8285999370565347,0.5621018010456715,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_pubmed_abstracts_val_loss,256,0.16452790495608632,0.22598018431631528,0.8429924839262972,0.9412859063859007,0.38756422050855854,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_uspto_backgrounds_val_loss,256,0.18888207484117675,0.22418797221167652,0.8068297863775351,0.8823078793774319,0.4250343628954651,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,,,,,,,,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_arxiv_val_loss,256,0.6489800501520233,0.7507077281776227,0.07269752862630674,0.7649483577477684,0.7488114116769151,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_freelaw_val_loss,256,0.45833348731633233,0.521938943569659,0.4984605216062953,0.7669332227054246,0.6701821781338454,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_central_val_loss,256,0.5293284654682722,0.5925211950676533,0.49787744784868704,0.8348556591897459,0.7002049461501896,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_wikipedia_en_val_loss,256,0.26490641532652165,0.32264114828449186,0.6512910230369888,0.8668645571068895,0.6119928203257752,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_dm_mathematics_val_loss,256,1.4307132552742619,1.5088211456443081,0.03179328641053014,0.4162866216525521,0.9851987005070524,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_github_val_loss,256,0.5099144353914142,0.6482684693820714,0.5048654650898498,0.8699738212405584,0.6287374866118524,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_stackexchange_val_loss,256,0.3879799559006467,0.47087653833128323,0.4971731915183969,0.8290269512474251,0.6227979301553902,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_gutenberg_pg_19_val_loss,256,0.3034064935876827,0.3997519504795199,0.20610632866046963,0.8340917544060426,0.9243570233543101,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pile_cc_val_loss,256,0.1280691365565454,0.16436400243342603,0.7369922974646528,0.8972290569924468,0.516175718383507,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_ubuntu_irc_val_loss,256,0.8928046244445491,0.9671239162702512,0.05981921898279763,0.38478055619134816,0.9453281650670039,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_hackernews_val_loss,256,0.25610931016809513,0.3000824821108385,0.20375382089362348,0.6208206969558251,0.8848793265432443,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_abstracts_val_loss,256,0.25096061802702,0.3223359120344229,0.6805542508509519,0.8870243476768139,0.5528177918231614,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_uspto_backgrounds_val_loss,256,0.26041301772588543,0.29309937760488447,0.6698241268894938,0.8234514476997025,0.5556823856175679,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,,,,,,,,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_arxiv_val_loss,256,1.7558347859233114,1.821466107137333,-9.21507347205668,0.7606896601052873,1.8168650139224956,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_freelaw_val_loss,256,1.3762720388484322,1.4413435460509718,-4.00649942508506,0.7705481803616389,1.8507198380813705,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_pubmed_central_val_loss,256,1.709569793961096,1.7552643027643726,-8.523060673582924,0.8521100366216525,2.0742629239721064,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_wikipedia_en_val_loss,256,1.3383116114933666,1.367324829888254,-6.457411497154316,0.8781235694666972,2.593571785229711,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_dm_mathematics_val_loss,256,1.404431866045879,1.5417181435690395,-3.0272102938603886,0.7418559739070726,1.0066790990947778,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_github_val_loss,256,2.5675850828072337,2.61858164096134,-13.563704492414857,0.8448743991760128,2.539689213938354,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_stackexchange_val_loss,256,1.7092934160549969,1.7533862394317141,-8.933939510370232,0.827024919890135,2.3190905296554383,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_gutenberg_pg_19_val_loss,256,0.9861319334354477,1.0082304616141353,-5.862192743483645,0.8967319466697184,2.3313580014677897,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_pile_cc_val_loss,256,1.0649016649565364,1.0762507476225474,-10.761035072436975,0.8900699530785077,3.379903717298856,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_ubuntu_irc_val_loss,256,1.9609030063636919,2.0279442514184884,-7.330621968514238,0.7623476482032502,1.982241143870043,direct_plus_near,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_hackernews_val_loss,256,0.992315225432017,1.0081936023097218,-9.712548653473004,0.8380872339208056,2.972948202646221,direct_plus_near,q_huber_exclude_7_frac_sensitivity
